id,height,diameter,color,pattern,weight
4841,11.03229517,7.55009802,purple,zigzag,53.1489057
4842,14.25738632,4.689915287,purple,solid,49.47094533
4843,10.56090101,5.91515216,pink,solid,42.19085676
4844,10.13856626,3.885117579,purple,striped,34.89735275
4845,14.75524636,6.123750386,green,striped,31.44964746
4846,9.342515368,5.117774258,pink,striped,26.88222129
4847,12.74710209,4.135322963,purple,solid,48.4196086
4848,8.283556051,6.787103831,purple,striped,39.30241253
4849,11.62864752,8.222288398,blue,spotted,51.35330305
4850,9.465002447,5.431153139,pink,solid,40.37241746
4851,9.206445399,6.388399983,yellow,striped,44.16338464
4852,7.079653297,6.878380777,yellow,striped,46.81410484
4853,13.4903455,8.114386471,blue,striped,42.93935574
4854,11.6345337,5.763615837,blue,zigzag,56.64373094
4855,9.994354266,4.545099889,orange,striped,38.9116901
4856,7.921211582,5.371830247,pink,striped,30.67384468
4857,9.1332447,6.162058671,green,zigzag,47.09418198
4858,10.09600858,4.798713819,purple,zigzag,50.48605831
4859,12.79774429,6.13659507,green,zigzag,49.11019411
4860,6.795220538,7.452969647,green,zigzag,46.88298595
4861,11.79138422,6.497798278,pink,solid,43.69768021
4862,12.29528131,5.879274439,orange,solid,53.67150696
4863,8.469095393,6.360791375,green,solid,46.96289477
4864,9.796391204,6.9037334,pink,spotted,40.04085173
4865,9.410039842,5.133415285,pink,striped,28.22220912
4866,10.24133576,6.055280055,yellow,spotted,53.66738162
4867,9.148290242,5.558136271,pink,zigzag,40.68706364
4868,9.2401353,5.431648111,orange,striped,40.24859495
4869,11.93908961,5.83787483,orange,solid,53.44892146
4870,7.078085389,7.135932666,purple,spotted,46.72998131
4871,9.652575035,4.577748034,yellow,solid,52.08920879
4872,14.4754086,4.629360875,pink,striped,24.31407268
4873,8.82859193,7.561768915,blue,spotted,51.73961903
4874,9.461615212,7.188367437,yellow,spotted,56.01423727
4875,17.69842131,5.673963998,blue,zigzag,60.81766875
4876,9.368777306,5.954931803,green,striped,36.57838654
4877,8.762072497,7.820780991,yellow,striped,46.86659894
4878,10.13414178,6.254199212,green,zigzag,49.92026325
4879,9.061467983,6.384655837,blue,striped,44.18974832
4880,9.827560077,8.184824555,green,zigzag,49.8242439
4881,10.45098841,7.555936134,blue,solid,55.88311485
4882,11.82938984,3.920207974,yellow,solid,53.23313506
4883,7.032078617,6.290058697,pink,solid,40.93822117
4884,11.2613773,7.268509774,pink,spotted,39.56745472
4885,10.18931038,5.294992178,purple,zigzag,49.93750844
4886,10.82399548,4.2935957,pink,solid,38.84435138
4887,9.001624873,4.703301696,pink,solid,39.07377932
4888,7.922473698,4.791783811,purple,zigzag,50.11760412
4889,10.94756133,6.793815698,purple,solid,50.23604212
4890,13.54131055,5.540651815,blue,solid,56.40788281
4891,9.039362836,4.340446653,green,striped,31.41246174
4892,10.48880207,6.009947316,orange,zigzag,54.72288119
4893,11.9980498,7.371799582,green,spotted,46.94155519
4894,9.482956887,4.341983275,yellow,solid,54.53083525
4895,9.448237038,5.891916192,yellow,spotted,56.37651549
4896,12.83707746,6.186796294,yellow,striped,43.83566736
4897,11.14495419,6.170635286,pink,zigzag,46.50511927
4898,11.23765791,5.763209499,blue,spotted,51.54595306
4899,11.28197689,5.328646947,purple,striped,36.11581255
4900,5.72505467,6.180320514,purple,zigzag,50.06689166
4901,9.033395894,6.866800744,green,solid,47.47848062
4902,11.85178588,6.840996108,yellow,striped,44.88071116
4903,6.963037492,4.730466423,purple,solid,47.53223295
4904,9.163339923,6.122193427,orange,solid,51.11818364
4905,11.9721245,7.721151055,yellow,spotted,56.30562375
4906,11.98226432,6.11708557,purple,zigzag,53.42260209
4907,8.939916605,7.130154256,pink,zigzag,43.44568642
4908,9.990115838,6.283344331,pink,striped,29.23370777
4909,9.774375747,4.697880119,pink,spotted,37.55962239
4910,8.584477367,5.469622662,purple,zigzag,49.48716439
4911,9.922841592,6.644708776,pink,zigzag,43.52066919
4912,6.109709134,8.117886861,green,striped,40.08019623
4913,9.673528358,5.361662501,pink,striped,27.46452173
4914,8.987007634,6.171491341,green,zigzag,48.60158377
4915,11.57946947,3.569476107,green,zigzag,46.2793028
4916,9.734561231,5.515638141,yellow,zigzag,59.5807747
4917,8.05245438,5.551537403,green,spotted,42.97705575
4918,7.503268089,7.358858079,pink,zigzag,43.20973635
4919,10.3290296,5.861289427,purple,spotted,45.86644724
4920,13.46563011,5.607968089,pink,striped,27.0250829
4921,8.596491339,5.860900707,yellow,solid,56.89691048
4922,8.567027466,5.383250428,green,striped,34.2216597
4923,12.2691215,5.867199674,purple,solid,51.40607456
4924,13.67387025,5.268194119,purple,striped,36.10405955
4925,5.278083058,5.264178223,blue,striped,43.86449767
4926,9.961949446,6.784452999,orange,solid,54.19134665
4927,12.30118642,5.381433573,purple,spotted,46.20247983
4928,10.97304145,6.223854157,yellow,solid,59.70668337
4929,10.95143813,6.523378327,orange,striped,41.04644914
4930,12.83660516,6.857408248,pink,spotted,40.09928917
4931,12.40406369,5.149755451,purple,solid,51.15343181
4932,10.23465625,6.397681855,blue,zigzag,56.1628642
4933,9.235985967,4.978265724,green,zigzag,45.73432514
4934,11.63965441,5.249728259,pink,spotted,38.71730438
4935,11.75782295,7.820015841,yellow,striped,45.32729531
4936,7.716009871,7.418892502,purple,zigzag,51.79023158
4937,11.18247698,5.29320933,green,striped,33.6243927
4938,7.740414599,5.871232073,green,solid,45.76088584
4939,9.938982921,5.635704514,purple,spotted,46.92145245
4940,7.396029529,6.223774504,orange,solid,51.46506668
4941,6.725776647,6.686045347,pink,spotted,36.53432572
4942,7.396631814,5.644591535,purple,zigzag,50.59798245
4943,8.428649713,5.984910951,orange,solid,50.23347449
4944,10.88886471,5.798710701,yellow,striped,42.92646217
4945,9.323460497,5.401576711,purple,solid,48.67441051
4946,10.87370606,6.086234182,blue,zigzag,56.80000426
4947,6.498467086,4.781919066,blue,zigzag,51.48528582
4948,10.0039915,4.14508863,pink,striped,24.9965466
4949,8.320344289,5.404902508,purple,spotted,45.55348512
4950,8.390855275,4.137340202,purple,spotted,44.78268591
4951,9.861180571,6.139605336,purple,zigzag,51.61998598
4952,10.00282431,5.470471792,blue,solid,53.41869444
4953,7.507519687,6.685131226,green,solid,46.55703467
4954,11.22727979,6.295956161,yellow,striped,45.24887482
4955,12.54627683,6.028886143,orange,striped,38.59402829
4956,5.663272943,6.507147321,blue,striped,43.90261566
4957,10.54700311,5.981632647,orange,zigzag,53.55468026
4958,7.782472233,5.171023107,yellow,zigzag,56.50767627
4959,9.002278916,5.768187923,pink,striped,26.75191087
4960,9.464658187,5.692876634,purple,striped,36.9221612
4961,10.08363926,4.078935912,yellow,zigzag,55.70525355
4962,13.83929012,8.242913894,purple,solid,52.62301523
4963,7.547242081,4.107299933,purple,zigzag,45.10789277
4964,6.099602531,6.332537452,blue,striped,45.55717725
4965,10.94252812,6.406443117,orange,solid,56.07239077
4966,10.43738611,6.592636798,yellow,solid,56.97736155
4967,8.384535351,6.400998022,orange,zigzag,52.78125612
4968,9.65582505,4.047009045,blue,spotted,46.59055278
4969,9.993452917,5.081176251,blue,spotted,49.4906572
4970,10.15303086,5.506112666,orange,zigzag,53.88825376
4971,10.41086383,4.60921937,purple,solid,49.12773557
4972,7.874955308,5.604930261,green,solid,47.05251984
4973,9.094436138,7.425427814,green,striped,37.22900557
4974,9.432365484,4.857908991,yellow,striped,43.56618157
4975,10.20009852,5.768017946,purple,spotted,47.1425892
4976,8.568197283,7.166818095,pink,striped,29.66955419
4977,7.394495982,7.105349598,purple,spotted,46.45363408
4978,8.786466106,6.59591412,pink,zigzag,41.81002727
4979,7.873343352,7.130161699,purple,zigzag,49.81356235
4980,11.46264651,6.251094121,green,striped,36.69820679
4981,11.56093268,5.110479441,green,zigzag,48.66564179
4982,10.54929912,6.772011293,blue,zigzag,57.64267243
4983,9.934761909,5.658912201,pink,solid,42.15064527
4984,6.113002859,7.372862712,orange,zigzag,51.71229089
4985,9.10646577,6.93852466,blue,solid,54.37499315
4986,11.31084637,5.639991042,green,striped,34.00246225
4987,12.25028027,5.825964702,pink,striped,27.10144489
4988,8.556138467,6.193078746,green,striped,35.5791814
4989,10.67884705,4.562389336,blue,solid,53.15831231
4990,7.054671565,7.332063941,purple,zigzag,51.23216329
4991,10.92423841,5.8405822,yellow,solid,57.81318738
4992,11.5106826,6.874271137,orange,zigzag,56.50149285
4993,11.39901951,7.283429407,yellow,spotted,54.23437573
4994,7.743418968,6.270873256,purple,solid,49.02750995
4995,10.12544749,6.737532605,yellow,zigzag,59.59851045
4996,11.82998522,4.380720726,green,solid,44.91508607
4997,12.0749248,5.670655392,orange,striped,39.57022902
4998,10.77000059,3.788740598,purple,spotted,44.13765828
4999,10.99620279,4.465201328,purple,striped,36.50309985
5000,9.377085071,7.063374407,pink,striped,29.73629703
5001,10.10852195,5.585494895,yellow,zigzag,56.50020949
5002,12.02153601,6.362888409,purple,striped,38.61465462
5003,9.01386074,5.959849395,purple,striped,38.86437949
5004,10.16303225,5.28732862,yellow,solid,54.77630836
5005,7.310192927,5.30380123,purple,striped,38.68670813
5006,11.16523012,4.846628056,yellow,zigzag,57.57064141
5007,9.738448158,4.701573142,purple,solid,47.02386876
5008,12.77859123,6.806190457,pink,striped,27.96382548
5009,6.146767952,6.181502146,blue,striped,45.19814719
5010,13.41296236,4.9422008,blue,striped,38.45413776
5011,15.04283585,4.531612265,blue,solid,56.2432817
5012,14.24310746,5.218733801,blue,spotted,53.00073397
5013,9.337300869,5.573313871,pink,spotted,39.41258493
5014,11.72824985,6.020397897,orange,zigzag,54.15058792
5015,6.620079219,6.025627459,green,solid,45.59064949
5016,6.188956107,6.900138929,purple,solid,48.9273068
5017,10.46840179,5.894012615,orange,zigzag,53.64189986
5018,9.177634189,6.810805189,purple,striped,39.75620384
5019,8.109454872,6.320892452,yellow,solid,54.28497784
5020,11.51484475,4.093459851,orange,striped,34.93686801
5021,8.868509311,5.296727339,yellow,spotted,52.99537924
5022,7.097309459,4.697370672,green,spotted,42.17694386
5023,10.04365324,5.854302064,orange,solid,54.15150822
5024,15.85592598,7.903986679,yellow,spotted,56.04275775
5025,12.00806595,5.455395007,purple,spotted,47.89987654
5026,7.166473943,5.757568735,yellow,spotted,54.64788702
5027,9.986555372,5.787244025,pink,solid,41.17766683
5028,11.02058521,6.282686817,orange,solid,54.00564763
5029,9.286779506,4.279875793,pink,striped,27.1419564
5030,10.71079376,5.910390049,orange,spotted,48.87239005
5031,12.53056944,5.901271567,orange,striped,38.78322143
5032,10.42128183,4.579853249,purple,spotted,45.16581612
5033,10.84717127,5.762056004,pink,striped,30.15024178
5034,9.402742482,5.779590542,orange,solid,50.85528919
5035,6.350749703,5.97195879,yellow,zigzag,58.83274612
5036,8.542615989,6.278573131,pink,zigzag,41.82212867
5037,10.2195294,6.761095045,purple,solid,50.62061236
5038,8.158622296,6.413750867,yellow,zigzag,57.97627725
5039,12.10276771,6.344407368,yellow,spotted,53.79936828
5040,9.731768069,4.92259738,pink,zigzag,42.0995684
5041,6.512071625,6.089901317,pink,striped,31.16149594
5042,10.30658974,6.274742256,pink,spotted,37.32590479
5043,13.49922938,6.20077671,pink,spotted,38.92495959
5044,9.927368338,4.816727508,orange,zigzag,50.27446507
5045,8.261819115,5.649774982,purple,spotted,44.52035467
5046,12.1477221,5.66706617,yellow,striped,46.40719761
5047,8.815733324,7.429369722,green,solid,50.0480454
5048,8.682510712,6.327913846,purple,zigzag,50.42279249
5049,9.042295761,7.439471959,purple,spotted,48.358656
5050,9.906848694,5.107758154,green,striped,35.00950666
5051,13.04781318,6.207134275,orange,spotted,50.21553687
5052,13.49456306,7.797872864,yellow,striped,45.91561914
5053,11.83463478,5.692989436,purple,striped,37.30587831
5054,9.057356594,6.222195563,orange,spotted,49.10165961
5055,9.578637883,5.805644904,orange,striped,42.30534448
5056,7.428742846,5.019155497,yellow,striped,46.1319749
5057,12.65264756,6.011186239,yellow,spotted,55.74900985
5058,13.15869514,6.5366909,purple,zigzag,55.176064
5059,9.255377512,6.147347058,orange,striped,42.18701619
5060,10.40448206,6.074836612,pink,striped,27.95354106
5061,11.8348301,5.902860938,green,spotted,44.8913393
5062,9.251028261,6.944513973,purple,zigzag,52.84523792
5063,12.85318635,5.199447509,orange,solid,50.79016946
5064,10.35666264,6.366170612,green,solid,49.20571752
5065,9.771043627,4.417623961,green,spotted,43.88679901
5066,10.90741261,7.073826893,green,spotted,44.60908228
5067,11.15621362,7.33932782,blue,solid,54.65081743
5068,10.12853728,5.939973959,yellow,striped,44.72203685
5069,9.699889157,6.327194991,purple,zigzag,52.35372845
5070,7.543369261,6.735560487,pink,zigzag,42.70853684
5071,13.46527156,7.01085063,orange,solid,55.15086805
5072,11.2755939,6.325510705,green,solid,47.51789338
5073,12.63362565,5.301687593,blue,striped,39.803431
5074,10.05309488,4.637910878,pink,solid,37.66476222
5075,11.15036522,5.535192793,blue,spotted,50.64953428
5076,11.17597086,7.633524921,purple,zigzag,53.26730572
5077,9.440085356,5.969713138,orange,zigzag,53.65383594
5078,8.914616925,4.837392568,pink,spotted,37.37101905
5079,9.014613727,5.535756926,yellow,striped,45.22075049
5080,8.890256709,6.527790836,orange,spotted,50.03647079
5081,11.38817928,5.431102249,orange,spotted,51.75998913
5082,8.098024638,4.603768597,purple,spotted,43.64525579
5083,10.14024998,6.133752336,purple,solid,51.50300345
5084,13.23405399,5.661948071,green,striped,33.79436811
5085,8.930354097,6.147503392,purple,striped,40.11750923
5086,14.48432205,4.026289932,pink,zigzag,40.70026021
5087,7.967767908,5.312638501,green,solid,44.74926545
5088,8.517878492,4.998771038,orange,zigzag,52.65826265
5089,9.591891884,6.143267711,pink,solid,42.42862675
5090,8.942855767,6.675179146,green,solid,47.56671821
5091,8.810030269,5.641248931,blue,spotted,50.55684426
5092,6.997682245,7.141921236,yellow,spotted,53.85739772
5093,8.887382653,5.925631153,purple,striped,37.70256403
5094,7.944628942,4.654679399,pink,zigzag,39.92284451
5095,10.91459199,6.726973007,green,spotted,43.77228357
5096,7.996708708,4.994368484,pink,spotted,37.00794693
5097,10.00125106,4.562078771,green,spotted,42.02967607
5098,7.670117059,5.18569888,purple,solid,47.49671882
5099,9.186395525,5.928888928,green,solid,46.12500983
5100,6.476740594,7.724130343,yellow,spotted,53.52736633
5101,7.077090567,6.966096426,orange,spotted,49.08290949
5102,7.2702123,4.682413329,yellow,striped,46.95095038
5103,12.92845957,6.267089359,yellow,solid,59.21893996
5104,6.920567908,5.747843136,purple,striped,38.85524068
5105,9.104932221,5.863981575,green,solid,47.87998625
5106,9.707081226,5.269549173,pink,spotted,36.8126709
5107,9.557950209,5.302550754,blue,spotted,50.16332549
5108,12.56184406,6.671474818,blue,spotted,52.43681235
5109,10.19187794,4.918968064,pink,zigzag,43.01899259
5110,11.39366473,7.098281236,orange,zigzag,56.57895337
5111,11.68846244,8.285754332,yellow,zigzag,63.32426716
5112,11.09895182,6.694881394,purple,solid,51.53671189
5113,11.3054559,6.295041796,pink,zigzag,45.29733014
5114,11.37926872,4.624184258,yellow,striped,41.76887912
5115,11.18616866,4.75747186,pink,striped,26.35435261
5116,7.507716046,5.673203465,orange,spotted,46.64790784
5117,9.71524192,4.672728259,yellow,zigzag,56.37104512
5118,8.31715865,5.802608502,yellow,spotted,54.1771589
5119,8.279939465,6.013669936,purple,solid,48.47153479
5120,14.21297544,7.573540076,purple,spotted,47.7029161
5121,4.423457362,5.887076637,blue,zigzag,52.27741761
5122,12.33407552,5.59628987,pink,solid,43.06158487
5123,7.206986348,5.725671202,green,striped,37.78783488
5124,7.368594107,5.284163797,pink,spotted,36.08911729
5125,7.994059598,8.423252617,blue,striped,45.86304227
5126,8.851116038,6.393327624,orange,solid,53.02810164
5127,10.09318348,6.379966462,orange,zigzag,54.61015003
5128,8.765464488,4.985400436,pink,spotted,36.78579943
5129,9.664291139,4.547588258,pink,zigzag,41.03721399
5130,14.86976575,7.205978114,blue,zigzag,59.98411198
5131,9.314772966,5.60060331,purple,zigzag,49.82672516
5132,13.64813501,5.600058682,yellow,spotted,55.06223699
5133,9.233616731,4.684235389,green,zigzag,47.24135931
5134,11.38832913,5.842427827,green,solid,47.2195473
5135,13.84555616,4.745694096,purple,striped,33.7446925
5136,11.16128136,7.335255018,pink,solid,44.30880515
5137,8.096222054,6.938150235,orange,striped,43.14369958
5138,11.44780824,6.846619483,purple,striped,38.38680791
5139,11.43852574,6.761078245,blue,solid,54.66609341
5140,9.42398272,6.447143055,purple,solid,50.58007205
5141,7.830687423,6.877736392,green,zigzag,49.36521126
5142,10.09100231,5.125186778,purple,spotted,47.61377221
5143,8.122242281,4.845675375,green,spotted,42.94447602
5144,10.16297402,4.094675544,orange,zigzag,50.67681894
5145,8.938945392,4.294810085,yellow,striped,42.24943839
5146,6.801021485,6.477169662,orange,striped,40.62623564
5147,10.57574936,3.856117149,yellow,solid,54.16269423
5148,9.922222588,5.165600978,yellow,striped,42.53265535
5149,10.51538408,4.739182835,purple,spotted,45.2130773
5150,12.50997888,5.778311098,yellow,spotted,52.06989164
5151,11.65450277,6.800752274,blue,solid,56.39043871
5152,12.72434859,7.607531218,yellow,solid,60.44613237
5153,12.78100999,4.955828068,blue,solid,55.78233931
5154,8.581313416,5.431648301,purple,spotted,46.37060513
5155,6.767381451,7.599180079,pink,striped,32.02406769
5156,9.527632412,6.580843987,yellow,spotted,52.39399517
5157,7.221986195,6.081599722,pink,solid,40.42858921
5158,8.12140613,6.38101501,blue,zigzag,54.53522943
5159,5.478123044,5.78562842,pink,spotted,34.84965589
5160,10.56979717,5.706855016,yellow,solid,56.82749998
5161,10.0651902,6.13679213,orange,spotted,50.0274291
5162,10.65800674,6.176092248,purple,spotted,48.05195904
5163,9.621360883,5.344394678,pink,zigzag,42.03979885
5164,8.757258118,6.081684307,yellow,spotted,54.26724814
5165,12.15098604,7.025034194,blue,zigzag,57.17519431
5166,10.17899892,6.134738353,green,striped,34.81662265
5167,7.38626052,6.257784821,pink,spotted,38.26829875
5168,9.182673856,7.455851945,orange,zigzag,54.74124052
5169,12.78451829,6.589728019,yellow,solid,57.75542289
5170,8.290914535,5.258610828,green,spotted,42.16840978
5171,11.5811423,4.925353703,pink,zigzag,43.4047382
5172,10.51578699,6.52953113,purple,spotted,45.99026074
5173,8.394245442,6.485222804,pink,spotted,39.69235513
5174,8.408029555,7.188511928,orange,striped,42.59876651
5175,7.641451497,6.687964577,purple,striped,39.38657306
5176,8.35667003,4.468872853,yellow,solid,54.80995494
5177,8.85995055,6.231131029,purple,solid,50.19710303
5178,11.2699546,6.85680333,pink,solid,43.04300843
5179,10.38212714,6.528458769,green,striped,34.86238532
5180,11.72792944,4.797920171,yellow,zigzag,55.8713521
5181,9.838891438,8.381499585,purple,zigzag,52.68937785
5182,9.217765865,5.9233071,green,solid,47.84278554
5183,9.731696142,5.290344831,blue,solid,54.02685966
5184,12.40433932,6.138714563,purple,spotted,48.26694882
5185,9.418159137,5.049138274,green,zigzag,47.20873998
5186,10.38009734,5.453020652,orange,solid,51.32402855
5187,8.767467117,6.020429595,purple,striped,37.94134136
5188,13.08378793,8.28708303,yellow,spotted,56.33099117
5189,5.28704292,4.953495747,orange,solid,47.89316425
5190,8.829113184,4.092752001,purple,striped,34.7881976
5191,11.54652803,5.452604274,pink,zigzag,44.29751973
5192,9.416776331,5.27037369,yellow,solid,58.16199715
5193,11.04482303,6.549304814,blue,solid,54.58241519
5194,4.646788928,6.347727982,orange,striped,44.43181398
5195,7.191674402,6.497958916,pink,zigzag,42.62177171
5196,11.45382004,4.548555088,yellow,striped,42.12248001
5197,8.381556177,6.770156043,green,zigzag,48.73449426
5198,9.774754366,5.837696762,purple,zigzag,53.41750628
5199,10.91153555,7.229649073,yellow,zigzag,59.55574886
5200,8.8362843,5.715879833,yellow,striped,45.07793977
5201,9.470630131,6.022651856,purple,striped,39.05789566
5202,8.639985287,5.359644115,green,striped,34.34452626
5203,12.24725707,5.752806477,orange,solid,52.66628212
5204,11.28361898,4.983550805,pink,zigzag,41.67960142
5205,12.86412673,4.817774418,yellow,zigzag,59.54562194
5206,8.688779424,6.598542942,pink,spotted,37.71645339
5207,8.916797131,6.445830149,green,solid,46.32132996
5208,10.94536822,5.51696521,blue,solid,55.60462573
5209,9.727195801,7.185053875,yellow,zigzag,59.72270851
5210,9.093625498,7.617850869,orange,solid,52.486984
5211,6.448163775,5.584033142,orange,spotted,46.36632813
5212,10.82538173,5.233694215,purple,zigzag,51.69642348
5213,10.30456027,4.907259843,yellow,zigzag,58.79725646
5214,8.491083163,6.330141602,green,solid,47.65417673
5215,11.5538836,8.123095322,orange,solid,53.09742473
5216,10.06123339,6.915254368,orange,solid,53.81096165
5217,7.827915046,5.151565643,green,spotted,41.62885961
5218,10.18207888,5.23177778,blue,solid,54.42665527
5219,13.55797318,5.932586352,pink,solid,41.3955227
5220,8.833938637,6.700668283,blue,spotted,51.22694764
5221,12.03604243,4.203238367,yellow,striped,40.80152805
5222,13.12333424,5.358742993,pink,solid,41.1448483
5223,7.70818095,5.321917197,yellow,solid,57.17964237
5224,15.34907235,5.727466764,blue,spotted,52.72026454
5225,10.76980214,5.244778747,purple,spotted,46.75074546
5226,9.882975534,8.327321258,orange,zigzag,54.83160998
5227,6.498487585,7.222375016,pink,spotted,38.14036395
5228,8.586320601,5.668385061,blue,zigzag,55.09529139
5229,11.69835683,8.0327058,green,striped,38.34639389
5230,11.25614317,6.860028939,green,solid,47.29373209
5231,11.01712376,4.048872341,purple,spotted,45.17156998
5232,9.842386106,5.864556772,yellow,striped,45.63985868
5233,6.821838627,5.714055974,blue,zigzag,55.83293059
5234,11.07875576,5.250363655,yellow,striped,43.11050309
5235,9.083974619,5.750579883,blue,spotted,50.4961994
5236,9.497717117,6.067319493,yellow,spotted,56.50656247
5237,8.494993627,7.37208479,yellow,striped,45.30878509
5238,13.44882905,5.879532022,pink,spotted,38.21573666
5239,7.770436372,7.370601132,yellow,spotted,53.93728305
5240,11.8472932,7.043317154,yellow,spotted,55.1895889
5241,8.798307544,6.119105823,green,striped,33.85475719
5242,9.344093255,5.658963613,yellow,zigzag,57.01678446
5243,16.27528306,7.107833488,pink,striped,27.07814884
5244,11.8448194,6.793110675,orange,zigzag,54.59186938
5245,7.623265624,5.398410789,blue,zigzag,53.59170981
5246,14.0335147,5.606105198,purple,solid,52.7158364
5247,11.38141075,3.805058099,purple,zigzag,47.91386517
5248,8.572418932,6.329307621,yellow,striped,45.52357591
5249,8.970389587,7.310924471,blue,striped,42.73553543
5250,8.325807167,5.255724291,green,solid,45.60550201
5251,10.42577466,3.782255874,orange,zigzag,50.81371696
5252,10.72286843,6.63282211,yellow,solid,57.36356701
5253,12.57948472,6.463972921,pink,striped,28.89510131
5254,10.98625197,6.316475021,green,solid,47.77415216
5255,10.51722739,5.536736641,yellow,solid,57.12725117
5256,8.213206033,6.144208816,green,spotted,42.35797914
5257,7.109023916,6.774012952,purple,solid,51.67614259
5258,14.38170171,6.425450753,pink,striped,27.42788954
5259,7.57889236,6.659429434,green,spotted,44.36468051
5260,5.941455862,5.493205225,orange,striped,42.18556143
5261,8.9572174,5.317483159,pink,solid,39.90334791
5262,7.318132044,5.660219696,blue,striped,43.95946949
5263,11.73350613,4.943017053,yellow,striped,41.57586993
5264,9.224416858,5.48399732,blue,spotted,50.96616046
5265,6.719346686,5.56138016,blue,zigzag,53.75976456
5266,6.230429071,6.012591948,pink,solid,41.32947693
5267,12.50076843,6.158616767,pink,striped,29.97887609
5268,10.37049812,6.911450945,green,zigzag,49.63618979
5269,8.12259431,6.212979143,green,solid,48.35904462
5270,9.698050816,6.324404011,pink,zigzag,42.83561778
5271,10.54094103,6.588421915,green,zigzag,49.84623669
5272,15.07939551,6.770232307,pink,spotted,42.11647616
5273,6.669430726,5.726914039,pink,spotted,36.65468852
5274,9.018200469,5.34649347,pink,spotted,37.7399906
5275,7.021703499,6.274208667,yellow,solid,55.07426467
5276,8.39426892,5.904566854,purple,solid,48.68877816
5277,10.93969286,6.663553954,orange,striped,40.78280304
5278,7.330908677,5.323321726,green,striped,35.82841251
5279,8.242344818,5.486650805,purple,striped,36.27234192
5280,7.073251724,5.759367213,orange,zigzag,50.56401681
5281,10.30373671,5.518999843,purple,striped,37.49489261
5282,8.31168229,6.719763585,yellow,striped,45.79664502
5283,13.9083884,3.897010873,purple,spotted,44.32049827
5284,10.0774388,6.879642391,blue,zigzag,56.13961861
5285,11.67887176,4.112488738,green,spotted,41.466434
5286,9.410288645,5.003348332,yellow,solid,57.01602212
5287,7.685902073,5.212701678,purple,zigzag,49.85540495
5288,11.76660469,5.195606801,yellow,spotted,52.84452206
5289,10.03094467,5.965565368,purple,zigzag,52.29817967
5290,10.95798613,6.542400106,yellow,zigzag,59.30918617
5291,9.155973464,5.854737491,orange,striped,40.34212534
5292,9.748003085,4.788790906,purple,striped,37.63717475
5293,9.607981927,6.240901396,pink,striped,28.64383126
5294,9.431702693,7.346144465,yellow,zigzag,60.04952399
5295,7.592416645,6.035307349,pink,solid,38.46675541
5296,9.869634727,4.639188804,pink,spotted,36.68511018
5297,11.19574594,7.880420884,green,striped,35.78816728
5298,7.692887199,5.176269618,purple,zigzag,48.54744837
5299,9.956711106,6.32939063,yellow,striped,46.22329169
5300,9.259611721,3.84941604,purple,striped,35.40076462
5301,12.38518832,5.151001939,orange,zigzag,53.53715032
5302,10.11306215,5.734961821,yellow,striped,44.77029994
5303,12.14924585,6.63603817,green,zigzag,51.23404553
5304,9.067815035,6.020464513,pink,solid,40.29274115
5305,12.99285353,6.773872049,yellow,spotted,54.29146337
5306,12.09403531,7.727650942,green,striped,35.51454459
5307,11.10861025,7.172677585,pink,zigzag,45.27460709
5308,8.523537502,7.648730134,pink,striped,31.09460855
5309,7.687424791,5.479809678,yellow,zigzag,57.32156198
5310,10.77502635,5.335221939,yellow,zigzag,57.05026337
5311,6.290906574,5.640374504,yellow,striped,46.38920421
5312,5.836657517,5.74645731,green,spotted,43.46036788
5313,8.192540266,7.565808291,pink,spotted,38.0451297
5314,13.08237263,6.334126726,pink,zigzag,46.55567809
5315,10.32479539,6.623151624,yellow,solid,57.71435962
5316,8.75799528,6.183171275,blue,solid,53.41391805
5317,7.47521636,5.997624334,pink,spotted,36.95166611
5318,8.782159577,5.584878683,pink,striped,29.85532825
5319,8.709588234,7.552785105,yellow,zigzag,58.76829378
5320,8.739968518,5.802765156,purple,spotted,47.89047093
5321,10.16038132,7.155235948,green,zigzag,50.54421955
5322,10.62489206,6.687307494,orange,zigzag,52.91033364
5323,9.5755641,7.063685696,green,zigzag,50.67148414
5324,6.939809767,6.908680784,pink,striped,32.19180415
5325,12.53479702,4.731403452,purple,solid,49.41896253
5326,7.637150902,7.110532841,orange,spotted,48.42699323
5327,9.468487363,6.312653922,orange,zigzag,52.77579934
5328,8.318742875,6.158408407,purple,striped,40.31327154
5329,10.87101483,6.39201358,pink,zigzag,44.10362165
5330,12.1273743,4.592270802,pink,zigzag,42.6384459
5331,9.347521841,6.438042985,yellow,spotted,55.17440423
5332,4.80198628,5.924359943,purple,zigzag,47.74033007
5333,6.684311364,5.903753724,orange,spotted,48.4168109
5334,11.28863911,6.740114314,yellow,spotted,53.13379377
5335,11.01173984,7.375093235,blue,striped,43.40907053
5336,9.645984019,6.151541034,green,spotted,45.50217206
5337,10.90070174,5.234087464,yellow,zigzag,58.11789876
5338,9.170372714,5.046619147,yellow,striped,44.92238629
5339,9.811141192,5.941935279,purple,spotted,47.14547298
5340,6.511789154,7.28903099,green,solid,45.9894517
5341,6.508138891,5.228198443,pink,striped,30.14050599
5342,11.0432822,4.760322876,pink,solid,40.09797082
5343,10.84199265,5.113696536,green,spotted,42.20956643
